"Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinType2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","GrLivArea","FullBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
74,20,6,85,10200,"Pave","Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1954,2003,"Gable","CompShg",16,16,2,"TA","TA","CBlock",3,3,4,2,3,404,1086,"GasA","Gd","Y",1,1086,1086,1,3,1,3,6,1,2,1989,3,2,490,3,3,"Y",5,2010,5,"Normal",144900
75,50,8,60,5790,"Pave","Reg","Lvl",1,"Corner","Gtl","OldTown","Norm","Norm","1Fam","2Story",3,6,1915,1950,"Gambrel","CompShg",15,15,4,"Gd","Gd","CBlock",4,3,4,6,6,840,840,"GasA","Gd","N",1,840,1605,2,3,2,3,8,1,6,1915,3,1,379,3,3,"Y",5,2010,4,"Normal",107400
76,180,8,21,1596,"Pave","Reg","Lvl",1,"Inside","Gtl","MeadowV","Norm","Norm","Twnhs","SLvl",4,5,1973,1973,"Gable","CompShg",6,11,4,"TA","TA","CBlock",2,3,1,1,6,778,462,"GasA","TA","Y",1,526,988,1,2,1,3,5,1,4,1973,3,1,297,3,3,"Y",11,2009,4,"Normal",91000
77,20,6,89,8475,"Pave","IR1","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,7,1956,1956,"Gable","CompShg",15,15,4,"TA","TA","CBlock",3,3,4,2,6,724,952,"GasA","Ex","Y",2,952,952,1,2,1,3,4,1,6,1956,3,1,283,3,3,"Y",4,2008,4,"Normal",135750
78,50,8,50,8635,"Pave","Reg","Lvl",1,"Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",5,5,1948,2001,"Gable","CompShg",16,16,4,"TA","TA","CBlock",3,3,4,3,1,295,672,"GasA","TA","Y",1,1072,1285,1,2,1,3,6,2,6,1948,3,1,240,3,3,"Y",1,2008,4,"Normal",127000
79,90,6,72,10778,"Pave","Reg","Lvl",1,"Inside","Gtl","Sawyer","Norm","Norm","Duplex","1Story",4,5,1968,1968,"Hip","CompShg",7,7,4,"TA","TA","CBlock",3,3,4,6,6,1768,1768,"GasA","TA","N",1,1768,1768,2,4,2,3,8,1,7,1985,4,0,0,6,6,"Y",4,2010,4,"Normal",136500
80,50,8,60,10440,"Pave","Reg","Lvl",1,"Corner","Gtl","OldTown","Norm","Norm","1Fam","2Story",5,6,1910,1981,"Gable","CompShg",16,16,4,"TA","TA","PConc",3,3,4,6,6,440,440,"GasA","Gd","Y",1,682,1230,1,2,1,3,5,1,6,1966,3,2,440,3,3,"Y",5,2009,5,"Normal",110000
81,60,6,100,13000,"Pave","Reg","Lvl",1,"Corner","Gtl","NAmes","Norm","Norm","1Fam","2Story",6,6,1968,1968,"Gable","CompShg",15,15,2,"TA","Gd","CBlock",2,3,4,4,6,448,896,"GasA","TA","Y",1,1182,2142,2,4,1,2,8,1,2,1968,1,1,509,3,3,"Y",6,2009,4,"Normal",193500
82,120,8,32,4500,"Pave","Reg","Lvl",1,"FR2","Gtl","Mitchel","Norm","Norm","TwnhsE","1Story",6,5,1998,1998,"Hip","CompShg",15,15,2,"TA","Gd","PConc",1,2,4,1,6,36,1237,"GasA","Ex","Y",1,1337,1337,2,2,1,3,5,1,2,1998,1,2,405,3,3,"Y",3,2006,4,"Normal",153500
83,20,6,78,10206,"Pave","Reg","Lvl",1,"Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",8,5,2007,2007,"Gable","CompShg",15,15,5,"TA","TA","PConc",2,3,4,1,6,1530,1563,"GasA","Ex","Y",1,1563,1563,2,3,1,2,6,1,2,2007,2,3,758,3,3,"Y",10,2008,5,"Normal",245000
84,20,6,80,8892,"Pave","IR1","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1960,1960,"Gable","CompShg",9,9,1,"TA","TA","CBlock",3,3,4,6,6,1065,1065,"GasA","Gd","Y",1,1065,1065,1,3,1,3,6,1,6,1974,3,2,461,3,3,"Y",7,2007,5,"Normal",126500
85,80,6,50,8530,"Pave","IR1","Lvl",1,"Inside","Gtl","Gilbert","Norm","Norm","1Fam","SLvl",7,5,1995,1996,"Gable","CompShg",7,7,2,"TA","TA","PConc",2,3,4,6,6,384,384,"GasA","Gd","Y",1,804,1474,2,3,1,3,7,1,4,1995,1,2,400,3,3,"Y",5,2009,4,"Normal",168500
86,60,6,121,16059,"Pave","Reg","Lvl",1,"Corner","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,5,1991,1992,"Hip","CompShg",7,7,2,"Gd","TA","CBlock",2,3,4,6,6,1288,1288,"GasA","Ex","Y",1,1301,2417,2,4,1,2,9,1,2,1991,3,2,462,3,3,"Y",4,2006,4,"Normal",260000
87,60,6,122,11911,"Pave","IR2","Lvl",1,"Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,2005,2005,"Gable","CompShg",15,15,4,"Gd","TA","PConc",2,3,2,6,6,684,684,"GasA","Ex","Y",1,684,1560,2,3,1,2,6,1,4,2005,1,2,400,3,3,"Y",3,2009,10,"Normal",174000
88,160,3,40,3951,"Pave","Reg","Lvl",1,"Corner","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",6,5,2009,2009,"Gable","CompShg",15,15,5,"Gd","TA","PConc",2,3,2,6,6,612,612,"GasA","Ex","Y",1,612,1224,2,2,1,2,4,1,6,2009,2,2,528,3,3,"Y",6,2009,4,"Partial",164500
89,50,6,105,8470,"Pave","IR1","Lvl",1,"Corner","Gtl","IDOTRR","Feedr","Feedr","1Fam","1.5Fin",3,2,1915,1982,"Hip","CompShg",11,11,4,"Fa","Fa","CBlock",3,4,4,6,6,1013,1013,"GasA","TA","N",1,1013,1526,1,2,1,4,6,1,7,2006,4,0,0,6,6,"N",10,2009,9,"Abnorml",85000
90,20,6,60,8070,"Pave","Reg","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",4,5,1994,1995,"Gable","CompShg",15,15,4,"TA","TA","PConc",2,3,4,1,6,402,990,"GasA","Ex","Y",1,990,990,1,3,1,3,5,1,7,1938,4,0,0,6,6,"Y",8,2007,9,"Normal",123600
91,20,6,60,7200,"Pave","Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,5,1950,1950,"Gable","CompShg",4,16,4,"TA","TA","Slab",6,6,5,7,7,705,1276,"GasA","TA","Y",2,1040,1040,1,2,1,3,4,1,6,1950,3,2,420,3,3,"Y",7,2006,4,"Normal",109900
92,20,6,85,8500,"Pave","Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,3,1961,1961,"Hip","CompShg",7,7,1,"TA","TA","CBlock",3,3,4,4,6,635,1235,"GasA","TA","Y",1,1235,1235,1,2,1,3,6,1,2,1961,3,2,480,3,3,"Y",12,2006,4,"Abnorml",98600
93,30,6,80,13360,"Pave","IR1","HLS",1,"Inside","Gtl","Crawfor","Norm","Norm","1Fam","1Story",5,7,1921,2006,"Gable","CompShg",16,16,4,"TA","Gd","BrkTil",2,3,4,2,6,163,876,"GasA","Ex","Y",1,964,964,1,2,1,3,5,1,6,1921,3,2,432,3,3,"Y",8,2009,4,"Normal",163500
94,190,8,60,7200,"Pave","Reg","Lvl",1,"Corner","Gtl","OldTown","Norm","Norm","2fmCon","2.5Unf",6,6,1910,1998,"Hip","CompShg",9,9,4,"TA","TA","BrkTil",3,4,3,4,6,168,1214,"GasW","Ex","N",1,1260,2291,2,4,2,3,9,1,6,1900,3,2,506,3,3,"Y",11,2007,4,"Normal",133900
95,60,6,69,9337,"Pave","IR1","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",6,5,1997,1997,"Gable","CompShg",15,15,4,"TA","Gd","PConc",2,3,4,1,6,176,824,"GasA","Ex","Y",1,905,1786,2,3,1,2,7,1,2,1997,2,2,684,3,3,"Y",5,2007,5,"Normal",204750
96,60,6,53,9765,"Pave","IR2","Lvl",1,"Corner","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,8,1993,1993,"Gable","CompShg",15,15,2,"Ex","Gd","PConc",2,2,4,2,6,370,680,"GasA","Gd","Y",1,680,1470,2,3,1,3,6,1,4,1993,1,2,420,3,3,"Y",4,2009,5,"Normal",185000
97,20,6,78,10264,"Pave","IR1","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,1999,1999,"Gable","CompShg",15,15,2,"Gd","TA","PConc",2,3,2,2,6,426,1588,"GasA","Ex","Y",1,1588,1588,2,3,1,2,6,1,2,1999,2,2,472,3,3,"Y",8,2006,4,"Normal",214000
98,20,6,73,10921,"Pave","Reg","HLS",1,"Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",4,5,1965,1965,"Hip","CompShg",7,7,2,"TA","TA","CBlock",3,3,4,4,6,440,960,"GasA","TA","Y",3,960,960,1,3,1,3,6,1,2,1965,1,1,432,3,3,"P",5,2007,5,"Normal",94750
99,30,6,85,10625,"Pave","Reg","Lvl",1,"Corner","Gtl","Edwards","Norm","Norm","1Fam","1Story",5,5,1920,1950,"Gable","CompShg",16,16,4,"TA","TA","BrkTil",3,3,4,2,6,350,458,"GasA","Fa","N",1,835,835,1,2,1,3,5,1,3,1920,3,1,366,4,3,"Y",5,2010,5,"Abnorml",83000
100,20,6,77,9320,"Pave","IR1","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,5,1959,1959,"Gable","CompShg",11,11,4,"TA","TA","CBlock",3,3,4,2,6,381,950,"GasA","Fa","Y",1,1225,1225,1,3,1,3,6,1,7,2005,4,0,0,6,6,"Y",1,2010,7,"Normal",128950
101,20,6,60,10603,"Pave","IR1","Lvl",1,"Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",6,7,1977,2001,"Gable","CompShg",11,11,2,"TA","TA","PConc",3,3,3,2,6,410,1610,"GasA","Gd","Y",1,1610,1610,2,3,1,2,6,1,2,1977,2,2,480,3,3,"Y",2,2010,4,"Normal",205000
102,60,6,77,9206,"Pave","Reg","Lvl",1,"Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story",6,5,1985,1985,"Gable","CompShg",7,7,2,"Gd","TA","CBlock",2,3,4,6,6,741,741,"GasA","TA","Y",1,977,1732,2,3,1,2,7,1,2,1985,1,2,476,3,3,"Y",6,2010,2,"Normal",178000
103,90,6,64,7018,"Pave","Reg","Bnk",1,"Inside","Gtl","SawyerW","Norm","Norm","Duplex","1Story",5,5,1979,1979,"Gable","CompShg",7,7,4,"TA","Fa","Slab",6,6,5,7,7,268,1047,"GasA","TA","Y",1,1535,1535,2,4,2,3,8,1,2,1979,3,2,410,3,3,"Y",6,2009,4,"Alloca",118964
104,20,6,94,10402,"Pave","IR1","Lvl",1,"Corner","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2009,2009,"Gable","CompShg",15,15,4,"TA","TA","PConc",2,3,4,6,6,1226,1226,"GasA","Ex","Y",1,1226,1226,2,3,1,2,6,1,2,2009,2,3,740,3,3,"Y",5,2010,4,"Normal",198900
105,50,8,58,7758,"Pave","Reg","Lvl",1,"Corner","Gtl","IDOTRR","Norm","Norm","1Fam","1.5Fin",7,4,1931,1950,"Gable","CompShg",14,14,2,"TA","Fa","PConc",3,3,4,5,6,816,1040,"GasA","Ex","Y",3,1226,1818,1,4,1,3,7,1,6,1951,3,1,240,3,3,"Y",6,2007,4,"Normal",169500
106,60,3,75,9375,"Pave","Reg","Lvl",1,"Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",8,5,2003,2004,"Hip","CompShg",15,15,2,"Gd","TA","PConc",1,3,4,6,6,1053,1053,"GasA","Ex","Y",1,1053,1992,2,3,1,2,9,1,2,2003,2,2,648,3,3,"Y",8,2008,4,"Normal",250000
107,30,8,60,10800,"Pave","Reg","Lvl",1,"Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",4,7,1885,1995,"Mansard","CompShg",15,15,4,"TA","TA","BrkTil",4,3,4,6,6,641,641,"GasA","Gd","Y",1,1047,1047,1,2,1,3,6,1,6,1954,3,1,273,4,4,"N",8,2007,4,"Normal",100000
108,20,8,50,6000,"Pave","Reg","Lvl",1,"Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",5,5,1948,1950,"Gable","CompShg",15,15,4,"TA","TA","CBlock",3,3,4,2,3,516,789,"GasA","Ex","Y",1,789,789,1,2,1,3,5,1,6,1948,3,1,250,3,3,"Y",4,2008,7,"Partial",115000
109,50,8,85,8500,"Pave","Reg","Lvl",1,"Corner","Gtl","IDOTRR","Artery","Norm","1Fam","1.5Fin",5,7,1919,2005,"Gable","CompShg",6,7,4,"TA","TA","CBlock",3,3,4,6,6,793,793,"GasW","TA","N",3,997,1517,2,3,1,4,7,1,7,1961,4,0,0,6,6,"N",8,2007,4,"Normal",115000
110,20,6,105,11751,"Pave","IR1","Lvl",1,"Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",6,6,1977,1977,"Hip","CompShg",11,11,2,"TA","TA","CBlock",2,3,4,3,6,1139,1844,"GasA","Ex","Y",1,1844,1844,2,3,1,3,7,1,2,1977,2,2,546,3,3,"Y",1,2010,5,"Normal",190000
111,50,6,75,9525,"Pave","Reg","Lvl",1,"Inside","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin",6,4,1954,1972,"Gable","CompShg",16,16,4,"TA","TA","CBlock",3,4,4,4,6,550,994,"GasA","Gd","Y",1,1216,1855,2,4,1,3,7,1,2,1954,3,1,325,3,3,"Y",10,2006,5,"Normal",136900
112,80,6,75,7750,"Pave","IR1","Lvl",1,"Inside","Gtl","Gilbert","Norm","Norm","1Fam","SLvl",7,5,2000,2000,"Gable","CompShg",15,15,4,"TA","TA","PConc",2,3,4,1,6,134,384,"GasA","Ex","Y",1,774,1430,2,3,1,3,7,1,4,2000,1,2,400,3,3,"Y",4,2010,4,"Normal",180000
113,60,6,77,9965,"Pave","Reg","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2007,2007,"Gable","CompShg",15,15,5,"Gd","TA","PConc",1,3,2,1,6,280,1264,"GasA","Ex","Y",1,1282,2696,2,4,1,1,10,1,4,2007,1,3,792,3,3,"Y",10,2007,4,"Partial",383970
114,20,6,60,21000,"Pave","Reg","Bnk",1,"Corner","Gtl","Crawfor","Norm","Norm","1Fam","1Story",6,5,1953,1953,"Hip","CompShg",16,16,2,"TA","Gd","CBlock",2,3,3,2,4,905,1809,"GasA","TA","Y",1,2259,2259,2,3,1,2,7,1,3,1953,3,2,450,3,3,"Y",10,2007,5,"Abnorml",217000
115,70,6,61,7259,"Pave","IR1","Lvl",1,"Inside","Mod","Crawfor","Norm","Norm","1Fam","2Story",6,8,1945,2002,"Gambrel","CompShg",16,16,4,"TA","TA","CBlock",3,3,4,2,5,104,1028,"GasA","Ex","Y",1,1436,2320,2,3,1,2,9,1,6,1945,3,1,180,3,3,"Y",7,2007,9,"Normal",259500
116,160,3,34,3230,"Pave","Reg","Lvl",1,"Corner","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",6,5,1999,1999,"Gable","CompShg",9,9,2,"TA","TA","PConc",2,3,4,1,6,310,729,"GasA","Gd","Y",1,729,1458,2,2,1,3,5,1,6,1999,3,2,440,3,3,"Y",6,2007,4,"Normal",176000
117,20,6,52,11616,"Pave","Reg","Lvl",1,"Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,5,1962,1962,"Gable","CompShg",16,16,2,"TA","TA","CBlock",3,3,4,5,3,252,1092,"GasA","TA","Y",1,1092,1092,1,3,1,3,6,1,2,1962,3,1,288,3,3,"Y",9,2009,4,"Normal",139000
118,20,6,74,8536,"Pave","Reg","Lvl",1,"Corner","Gtl","Edwards","Norm","Norm","1Fam","1Story",5,5,2006,2007,"Gable","CompShg",15,15,4,"TA","TA","PConc",2,3,4,6,6,1125,1125,"GasA","Gd","Y",1,1125,1125,1,2,1,3,5,1,2,2007,3,2,430,3,3,"Y",4,2007,4,"Partial",155000
119,60,6,90,12376,"Pave","Reg","Lvl",1,"Corner","Gtl","SawyerW","Norm","Norm","1Fam","2Story",7,5,1990,1990,"Hip","CompShg",11,11,4,"TA","TA","PConc",2,3,3,1,6,203,1673,"GasA","Gd","Y",1,1699,3222,3,5,1,2,11,1,2,1990,3,3,594,3,3,"Y",5,2010,4,"Normal",320000
120,60,6,65,8461,"Pave","Reg","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",6,5,2005,2006,"Gable","CompShg",15,15,4,"Gd","TA","PConc",2,3,4,6,6,728,728,"GasA","Ex","Y",1,728,1456,2,3,1,2,8,1,2,2005,1,2,390,3,3,"Y",7,2006,4,"Partial",163990
121,80,6,107,21453,"Pave","IR1","Low",1,"CulDSac","Sev","ClearCr","Norm","Norm","1Fam","SLvl",6,5,1969,1969,"Flat","Metal",11,11,4,"TA","TA","CBlock",3,3,1,2,6,150,938,"GasA","Ex","Y",1,988,988,1,1,1,3,4,1,2,1969,3,2,540,3,3,"Y",10,2006,9,"Normal",180000
122,50,8,50,6060,"Pave","Reg","Lvl",1,"Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1.5Fin",4,5,1939,1950,"Gable","CompShg",1,1,4,"TA","TA","PConc",3,3,4,6,6,732,732,"GasA","Gd","Y",1,772,1123,1,3,1,3,4,1,6,1979,3,1,264,3,3,"P",6,2007,4,"Normal",100000
123,20,6,75,9464,"Pave","Reg","Lvl",1,"Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,7,1958,1958,"Hip","CompShg",9,9,2,"TA","Gd","CBlock",3,3,4,3,6,510,1080,"GasA","Gd","Y",1,1080,1080,1,3,1,3,5,1,2,1958,3,1,288,3,3,"Y",6,2008,9,"Normal",136000
124,120,6,55,7892,"Pave","Reg","Lvl",1,"Inside","Gtl","SawyerW","Norm","Norm","TwnhsE","1Story",6,5,1993,1993,"Gable","CompShg",11,11,4,"Gd","TA","PConc",2,3,4,1,6,899,1199,"GasA","Ex","Y",1,1199,1199,2,2,1,2,5,1,2,1993,2,2,530,3,3,"Y",3,2008,4,"Normal",153900
125,20,6,48,17043,"Pave","IR1","Lvl",1,"CulDSac","Gtl","NWAmes","Norm","Norm","1Fam","1Story",6,5,1979,1998,"Gable","CompShg",7,7,4,"TA","Gd","CBlock",2,4,4,6,6,1362,1362,"GasA","TA","Y",1,1586,1586,2,3,1,3,7,1,2,1979,3,2,435,3,3,"Y",1,2009,4,"Normal",181000
126,190,8,60,6780,"Pave","Reg","Lvl",1,"Inside","Gtl","IDOTRR","Norm","Norm","2fmCon","1.5Fin",6,8,1935,1982,"Gable","CompShg",16,16,4,"TA","Fa","CBlock",3,3,2,1,6,30,520,"GasA","Gd","N",1,520,754,1,2,1,3,5,1,7,1958,4,0,0,6,6,"N",6,2006,4,"Normal",84500
127,120,6,102,4928,"Pave","IR1","Lvl",1,"Inside","Gtl","NPkVill","Norm","Norm","TwnhsE","1Story",6,5,1976,1976,"Gable","CompShg",11,11,4,"TA","TA","CBlock",2,3,4,2,6,958,1078,"GasA","TA","Y",1,958,958,2,2,1,3,5,1,2,1977,2,2,440,3,3,"Y",2,2007,4,"Normal",128000
128,45,8,55,4388,"Pave","IR1","Bnk",1,"Inside","Gtl","OldTown","Feedr","Norm","1Fam","1.5Unf",5,7,1930,1950,"Gable","CompShg",17,16,4,"TA","Gd","BrkTil",3,3,4,5,6,556,672,"GasA","Ex","Y",1,840,840,1,3,1,3,5,1,7,1966,4,0,0,6,6,"N",6,2007,4,"Normal",87000
129,60,6,69,7590,"Pave","Reg","Lvl",1,"Inside","Gtl","NAmes","PosN","Norm","1Fam","2Story",6,5,1966,1966,"Gable","CompShg",15,15,2,"TA","TA","CBlock",3,3,4,3,6,148,660,"GasA","TA","Y",1,660,1348,1,3,1,3,6,1,2,1966,2,2,453,3,3,"Y",7,2006,5,"Normal",155000
130,20,6,69,8973,"Pave","Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1958,1991,"Gable","CompShg",11,11,2,"TA","TA","CBlock",3,3,4,4,3,413,1008,"GasA","TA","Y",2,1053,1053,1,3,1,1,6,1,1,1998,2,2,750,3,3,"Y",7,2006,4,"Abnorml",150000
131,60,6,88,14200,"Pave","Reg","Lvl",1,"Corner","Gtl","NAmes","Norm","Norm","1Fam","2Story",7,6,1966,1966,"Gable","CompShg",9,9,2,"TA","TA","CBlock",3,3,4,4,6,479,924,"GasA","Ex","Y",1,1216,2157,2,4,1,2,8,1,2,1966,1,2,487,3,3,"Y",5,2006,5,"Normal",226000
132,60,6,40,12224,"Pave","IR1","Lvl",1,"Corner","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,2000,2000,"Gable","CompShg",15,15,2,"Gd","TA","PConc",2,3,4,1,6,297,992,"GasA","Ex","Y",1,1022,2054,2,3,1,2,7,1,4,2000,2,2,390,3,3,"Y",7,2009,4,"Normal",244000
133,20,6,75,7388,"Pave","Reg","Lvl",1,"Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1959,2002,"Gable","CompShg",9,9,4,"TA","TA","CBlock",3,3,4,4,6,658,1063,"GasA","Gd","Y",1,1327,1327,1,3,1,2,7,1,6,1974,3,2,624,3,3,"Y",7,2007,5,"Normal",150750
134,20,6,75,6853,"Pave","IR1","Lvl",1,"Inside","Gtl","Timber","Norm","Norm","1Fam","1Story",8,5,2001,2002,"Gable","CompShg",15,15,2,"Gd","TA","PConc",1,3,4,1,6,262,1267,"GasA","Ex","Y",1,1296,1296,2,2,1,2,6,1,2,2001,1,2,471,3,3,"Y",6,2009,4,"Normal",220000
135,20,6,78,10335,"Pave","IR1","Lvl",1,"Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,6,1968,1993,"Gable","CompShg",11,11,4,"TA","TA","CBlock",3,3,4,4,6,891,1461,"GasA","Gd","Y",1,1721,1721,2,3,1,3,7,2,2,1968,2,2,440,3,3,"Y",7,2006,4,"Normal",180000
136,20,6,80,10400,"Pave","Reg","Lvl",1,"Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",7,6,1970,1970,"Hip","CompShg",11,11,2,"TA","TA","PConc",3,3,4,6,6,1304,1304,"GasA","Gd","Y",1,1682,1682,2,3,1,3,7,1,2,1970,3,2,530,3,3,"Y",5,2008,4,"Normal",174000
137,20,6,56,10355,"Pave","IR1","Lvl",1,"Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1967,1967,"Gable","CompShg",9,9,2,"TA","TA","CBlock",3,3,4,3,6,519,1214,"GasA","TA","Y",1,1214,1214,2,3,1,3,5,1,2,1967,2,1,318,3,3,"Y",7,2007,5,"Normal",143000
138,90,6,82,11070,"Pave","Reg","Lvl",1,"Inside","Gtl","Mitchel","Norm","Norm","Duplex","1Story",7,5,1988,1989,"Gable","CompShg",15,15,2,"TA","TA","CBlock",3,3,4,6,6,1907,1907,"GasA","Gd","Y",1,1959,1959,3,5,2,3,9,1,1,1989,3,3,766,3,3,"Y",7,2006,4,"Family",171000
139,60,6,73,9066,"Pave","IR1","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",8,5,1999,2000,"Gable","CompShg",15,15,2,"Gd","TA","PConc",2,3,3,1,6,336,1004,"GasA","Ex","Y",1,1004,1852,2,3,1,2,7,1,2,1999,1,3,660,3,3,"Y",12,2008,5,"Normal",230000
140,60,6,65,15426,"Pave","IR1","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",6,5,1997,1997,"Gable","CompShg",15,15,4,"TA","TA","PConc",2,3,4,1,6,107,928,"GasA","Ex","Y",1,928,1764,2,3,1,2,7,1,2,1997,2,2,470,3,3,"Y",8,2009,4,"Normal",231500
141,20,6,70,10500,"Pave","Reg","Lvl",1,"FR2","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,5,1971,1971,"Gable","CompShg",7,7,4,"TA","TA","CBlock",3,3,4,2,6,432,864,"GasA","TA","Y",1,864,864,1,3,1,3,5,1,7,1978,4,0,0,6,6,"Y",4,2010,8,"Normal",115000
142,20,6,78,11645,"Pave","Reg","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2005,2005,"Gable","CompShg",15,15,4,"Gd","TA","PConc",2,3,2,1,6,434,1734,"GasA","Ex","Y",1,1734,1734,2,3,1,2,7,1,2,2005,1,2,660,3,3,"Y",1,2006,4,"Normal",260000
143,50,6,71,8520,"Pave","Reg","Lvl",1,"Corner","Gtl","NAmes","Artery","Norm","1Fam","1.5Fin",5,4,1952,1952,"Gable","CompShg",4,16,4,"TA","Fa","CBlock",3,3,4,4,6,403,910,"GasA","Fa","Y",1,910,1385,2,4,1,3,6,1,6,2000,3,2,720,3,3,"Y",6,2010,4,"Normal",166000
144,20,6,78,10335,"Pave","IR1","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,1999,1999,"Gable","CompShg",15,15,2,"Gd","TA","PConc",2,3,1,1,6,811,1490,"GasA","Ex","Y",1,1501,1501,2,3,1,2,6,1,2,1999,2,2,577,3,3,"Y",6,2009,4,"Normal",204000
145,90,8,70,9100,"Pave","Reg","Lvl",1,"Inside","Gtl","Sawyer","RRAe","Norm","Duplex","1Story",5,5,1963,1963,"Gable","CompShg",7,7,2,"TA","TA","CBlock",3,3,4,4,6,396,1728,"GasA","TA","Y",1,1728,1728,2,6,2,3,10,1,6,1963,3,2,504,3,3,"Y",11,2006,8,"Abnorml",125000
146,160,8,24,2522,"Pave","Reg","Lvl",1,"Inside","Gtl","Edwards","Norm","Norm","Twnhs","2Story",6,5,2004,2006,"Gable","CompShg",15,15,5,"Gd","TA","PConc",2,3,4,6,6,970,970,"GasA","Ex","Y",1,970,1709,2,3,1,2,7,5,6,2004,3,2,380,3,3,"Y",4,2006,7,"Normal",130000
147,30,8,51,6120,"Pave","Reg","Lvl",1,"Corner","Gtl","BrkSide","Norm","Norm","1Fam","1Story",5,7,1931,1993,"Gable","CompShg",16,16,4,"TA","TA","BrkTil",3,3,4,3,6,506,715,"GasA","TA","Y",2,875,875,1,2,1,3,5,1,6,1931,3,1,180,4,3,"Y",11,2009,4,"Normal",105000
148,60,6,60,9505,"Pave","IR1","Lvl",1,"CulDSac","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,2001,2001,"Gable","CompShg",15,15,2,"Gd","TA","PConc",2,3,4,6,6,884,884,"GasA","Ex","Y",1,884,2035,2,3,1,2,8,1,4,2001,1,2,434,3,3,"Y",5,2010,5,"Normal",222500
149,20,6,63,7500,"Pave","Reg","Lvl",1,"Inside","Gtl","SawyerW","Norm","Norm","1Fam","1Story",7,5,2004,2005,"Gable","CompShg",15,15,2,"TA","TA","PConc",2,3,4,1,6,400,1080,"GasA","Ex","Y",1,1080,1080,1,3,1,2,6,1,7,2006,4,0,0,6,6,"Y",4,2008,4,"Normal",141000
